# Time Mote_ID Temperature Motion CO2
2325 2 261 2616 892
2325 3 382 2434 1010
2325 4 372 2654 918
2325 5 367 2525 958
2326 0 364 2531 901
2326 1 307 2563 904
2326 2 261 2616 892
2326 3 382 2379 1010
2326 4 372 2653 914
2326 5 367 2590 961
2327 0 364 2459 897
2327 1 307 2562 904
2327 2 260 2617 893
2327 3 382 2386 1009
2327 4 372 2653 918
2327 5 367 2578 962
2328 0 364 2548 901
2328 1 307 2563 904
2328 2 261 2616 888
2328 3 382 2353 1009
2328 4 372 2654 917
2328 5 367 2578 960
2329 0 364 2552 901
2329 1 307 2562 904
2329 2 261 2617 892
2329 3 382 2377 1009
2329 4 372 2653 918
2329 5 367 2601 962
2330 0 364 2579 897
2330 1 307 2563 904
2330 2 261 2617 892
2330 3 382 2376 1009
2330 4 372 2653 917
2330 5 367 2504 960
2331 0 364 2552 901
2331 1 307 2563 904
2331 2 261 2616 892
2331 3 382 2415 1009
2331 4 372 2653 918
2331 5 367 2581 958
2332 0 364 2593 901
2332 1 307 2561 907
2332 2 261 2617 891
2332 3 382 2389 1009
2332 4 372 2653 917
2332 5 367 2601 958
2333 0 364 2517 898
2333 1 307 2564 904
2333 2 261 2618 891
2333 3 382 2345 1009
2333 4 372 2653 917
2333 5 367 2570 959
2334 0 364 2520 898
2334 1 307 2564 907
2334 2 261 2617 891
2334 3 382 2396 1009
2334 4 372 2653 918
2334 5 367 2615 958
2335 0 364 2527 901
2335 1 307 2563 907
2335 2 261 2616 892
2335 3 381 2375 1009
2335 4 371 2653 917
2335 5 367 2602 961
2336 0 364 2590 901
2336 1 307 2563 904
2336 2 261 2618 891
2336 3 381 2395 1009
2336 4 372 2653 917
2336 5 367 2567 958
2337 0 364 2552 901
2337 1 307 2564 907
2337 2 261 2618 892
2337 3 382 2408 1009
2337 4 372 2654 918
2337 5 367 2596 961
2338 0 364 2509 901
2338 1 307 2563 904
2338 2 261 2616 892
2338 3 382 2336 1010
2338 4 372 2653 917
2338 5 367 2594 960
2339 0 364 2489 901
2339 1 307 2563 904
2339 2 262 2617 892
2339 3 382 2351 1009
2339 4 372 2653 918
2339 5 367 2588 960
2340 0 364 2507 901
2340 1 307 2564 907
2340 2 262 2618 892
2340 3 382 2343 1010
2340 4 372 2653 917
2340 5 367 2629 959
2341 0 364 2517 898
2341 1 307 2564 904
2341 2 261 2618 891
2341 3 381 2419 1009
2341 4 372 2653 918
2341 5 367 2613 958
2342 0 364 2520 901
2342 1 307 2563 904
2342 2 262 2616 891
2342 3 382 2361 1009
2342 4 372 2654 917
2342 5 367 2565 961
2343 0 364 2547 901
2343 1 307 2563 904
2343 2 262 2616 889
2343 3 382 2352 1010
2343 4 372 2652 918
2343 5 367 2601 960
2344 0 364 2514 901
2344 1 307 2563 904
2344 2 261 2617 891
2344 3 381 2377 1010
2344 4 372 2653 919
2344 5 367 2631 961
2345 0 364 2490 898
2345 1 307 2564 904
2345 2 262 2616 892
2345 3 381 2397 1010
2345 4 372 2653 915
2345 5 367 2540 961
2346 0 364 2575 901
2346 1 307 2563 907
2346 2 261 2618 888
2346 3 381 2367 1010
2346 4 372 2653 917
2346 5 367 2608 962
2347 0 364 2541 901
2347 1 307 2563 904
2347 2 262 2617 891
2347 3 381 2421 1010
2347 4 372 2653 914
2347 5 367 2531 960
2348 0 364 2525 898
2348 1 307 2564 904
2348 2 262 2617 891
2348 3 381 2430 1010
2348 4 372 2653 917
2348 5 367 2634 958
2349 0 364 2550 897
2349 1 307 2563 904
2349 2 262 2618 891
2349 3 382 2372 1010
2349 4 372 2653 917
2349 5 367 2580 961
2350 0 364 2504 898
2350 1 307 2564 907
2350 2 261 2617 889
2350 3 382 2406 1010
2350 4 372 2654 918
2350 5 367 2584 960
2351 0 364 2523 898
2351 1 307 2563 904
2351 2 262 2617 891
2351 3 381 2343 1010
2351 4 371 2653 914
2351 5 367 2608 960
2352 0 364 2526 898
2352 1 307 2564 907
2352 2 262 2616 891
2352 3 382 2348 1010
2352 4 371 2653 918
2352 5 367 2623 960
2353 0 364 2526 901
2353 1 307 2564 904
2353 2 262 2617 892
2353 3 382 2351 1009
2353 4 372 2652 917
2353 5 367 2575 962
2354 0 364 2553 902
2354 1 307 2563 904
2354 2 262 2617 892
2354 3 381 2386 1010
2354 4 372 2653 917
2354 5 367 2549 960
2355 0 364 2494 901
2355 1 307 2562 907
2355 2 262 2616 891
2355 3 382 2400 1010
2355 4 372 2652 918
2355 5 367 2594 960
2356 0 364 2450 898
2356 1 307 2564 904
2356 2 262 2617 892
2356 3 382 2377 1010
2356 4 372 2653 917
2356 5 367 2578 958
2357 0 364 2538 897
2357 1 306 2562 907
2357 2 262 2617 891
2357 3 382 2418 1009
2357 4 372 2653 919
2357 5 367 2569 960
2358 0 364 2523 901
2358 1 307 2563 907
2358 2 262 2616 891
2358 3 382 2400 1009
2358 4 372 2653 918
2358 5 367 2606 958
2359 0 364 2528 901
2359 1 307 2564 904
2359 2 262 2616 891
2359 3 382 2349 1009
2359 4 372 2653 914
2359 5 367 2602 960
2360 0 364 2512 897
2360 1 306 2560 904
2360 2 262 2616 892
2360 3 382 2364 1009
2360 4 372 2653 914
2360 5 367 2604 958
2361 0 364 2506 901
2361 1 306 2564 904
2361 2 262 2616 891
2361 3 382 2384 1009
2361 4 371 2653 917
2361 5 367 2557 958
2362 0 364 2530 901
2362 1 307 2563 904
2362 2 262 2618 891
2362 3 382 2396 1009
2362 4 372 2653 918
2362 5 367 2514 960
2363 0 365 2544 901
2363 1 307 2564 904
2363 2 261 2617 891
2363 3 382 2368 1009
2363 4 372 2653 917
2363 5 367 2552 959
2364 0 364 2453 901
2364 1 307 2562 904
2364 2 262 2617 891
2364 3 382 2344 1009
2364 4 371 2653 918
2364 5 367 2610 960
2365 0 364 2539 901
2365 1 307 2563 904
2365 2 262 2616 888
2365 3 382 2378 1010
2365 4 371 2653 918
2365 5 367 2599 960
2366 0 364 2486 898
2366 1 307 2563 904
2366 2 261 2616 889
2366 3 382 2359 1010
2366 4 372 2653 917
2366 5 367 2604 958
2367 0 364 2550 897
2367 1 307 2564 904
2367 2 262 2618 893
2367 3 382 2384 1010
2367 4 372 2653 918
2367 5 367 2588 958
2368 0 365 2552 897
2368 1 307 2564 904
2368 2 262 2616 891
2368 3 382 2387 1009
2368 4 372 2653 918
2368 5 367 2549 958
2369 0 364 2532 898
2369 1 306 2564 904
2369 2 262 2618 891
2369 3 382 2359 1009
2369 4 372 2653 915
2369 5 367 2580 958
2370 0 365 2555 897
2370 1 307 2564 904
2370 2 261 2617 891
2370 3 381 2340 1010
2370 4 371 2652 917
2370 5 367 2577 958
2371 0 364 2529 898
2371 1 307 2563 907
2371 2 262 2617 891
2371 3 381 2424 1009
2371 4 372 2653 917
2371 5 367 2596 958
2372 0 364 2535 900
2372 1 306 2563 907
2372 2 262 2617 891
2372 3 381 2357 1010
2372 4 372 2653 917
2372 5 367 2567 960
2373 0 364 2510 897
2373 1 306 2523 904
2373 2 262 2616 888
2373 3 382 2415 1010
2373 4 371 2653 914
2373 5 367 2637 958
2374 0 364 2523 897
2374 1 307 2563 904
2374 2 262 2616 891
2374 3 382 2361 1010
2374 4 371 2653 917
2374 5 367 2576 962
2375 0 364 2579 901
2375 1 307 2562 904
2375 2 262 2617 891
2375 3 382 2359 1010
2375 4 371 2654 914
2375 5 367 2632 958
2376 0 365 2547 901
2376 1 307 2562 904
2376 2 262 2617 891
2376 3 382 2353 1010
2376 4 372 2654 918
2376 5 367 2593 958
2377 0 365 2532 902
2377 1 307 2562 904
2377 2 262 2617 892
2377 3 382 2365 1010
2377 4 371 2653 918
2377 5 367 2580 958
2378 0 364 2513 898
2378 1 307 2564 904
2378 2 262 2617 891
2378 3 381 2410 1010
2378 4 371 2653 914
2378 5 367 2597 958
2379 0 364 2543 898
2379 1 307 2564 904
2379 2 262 2616 891
2379 3 382 2329 1010
2379 4 371 2653 917
2379 5 367 2557 960
2380 0 364 2537 901
2380 1 307 2560 904
2380 2 262 2617 889
2380 3 381 2362 1010
2380 4 371 2653 919
2380 5 367 2597 958
2381 0 365 2541 901
2381 1 307 2564 904
2381 2 262 2617 891
2381 3 382 2368 1010
2381 4 372 2652 918
2381 5 367 2560 959
2382 0 364 2521 901
2382 1 307 2563 904
2382 2 262 2617 891
2382 3 382 2386 1010
2382 4 371 2653 918
2382 5 367 2597 958
2383 0 364 2514 901
2383 1 307 2565 907
2383 2 262 2616 892
2383 3 382 2364 1010
2383 4 371 2652 917
2383 5 367 2612 962
2384 0 365 2481 901
2384 1 307 2562 904
2384 2 262 2618 892
2384 3 381 2333 1010
2384 4 371 2653 918
2384 5 367 2524 960
2385 0 365 2463 897
2385 1 306 2564 904
2385 2 262 2617 892
2385 3 382 2389 1010
2385 4 372 2653 918
2385 5 367 2598 962
2386 0 365 2545 898
2386 1 307 2563 907
2386 2 262 2616 891
2386 3 382 2344 1010
2386 4 371 2653 918
2386 5 367 2596 958
2387 0 365 2481 901
2387 1 307 2563 904
2387 2 262 2617 892
2387 3 381 2427 1010
2387 4 371 2653 918
2387 5 367 2607 960
2388 0 365 2508 901
2388 1 307 2564 907
2388 2 262 2616 889
2388 3 382 2368 1010
2388 4 372 2653 918
2388 5 367 2646 960
2389 0 365 2517 901
2389 1 307 2563 904
2389 2 262 2616 891
2389 3 382 2405 1009
2389 4 372 2652 919
2389 5 367 2559 958
2390 0 364 2531 897
2390 1 307 2563 904
2390 2 262 2617 891
2390 3 382 2382 1010
2390 4 372 2654 918
2390 5 367 2634 959
2391 0 365 2573 901
2391 1 307 2563 904
2391 2 262 2596 888
2391 3 382 2364 1009
2391 4 372 2653 918
2391 5 367 2602 960
2392 0 364 2540 897
2392 1 307 2563 904
2392 2 262 2617 891
2392 3 382 2397 1010
2392 4 372 2655 918
2392 5 367 2618 960
2393 0 364 2532 901
2393 1 307 2563 904
2393 2 262 2617 892
2393 3 382 2379 1009
2393 4 371 2653 918
2393 5 367 2582 959
2394 0 364 2496 897
2394 1 307 2564 904
2394 2 262 2618 892
2394 3 382 2413 1010
2394 4 371 2654 918
2394 5 367 2614 958
2395 0 365 2562 901
2395 1 307 2563 904
2395 2 262 2616 891
2395 3 381 2379 1009
2395 4 372 2653 917
2395 5 367 2541 958
2396 0 364 2560 901
2396 1 307 2564 904
2396 2 262 2617 892
2396 3 382 2370 1010
2396 4 371 2654 918
2396 5 367 2589 958
2397 0 364 2553 898
2397 1 307 2509 904
2397 2 262 2617 891
2397 3 382 2392 1009
2397 4 372 2653 918
2397 5 367 2585 961
2398 0 364 2510 901
2398 1 307 2564 904
2398 2 262 2618 891
2398 3 382 2383 1010
2398 4 371 2653 914
2398 5 367 2612 958
2399 0 365 2568 898
2399 1 307 2563 903
2399 2 262 2618 889
2399 3 382 2394 1009
2399 4 372 2653 917
2399 5 367 2595 960
2400 0 364 2525 897
2400 1 307 2564 904
2400 2 262 2616 891
2400 3 381 2372 1010
2400 4 371 2653 918
2400 5 367 2600 958
2401 0 364 2546 897
2401 1 307 2564 904
2401 2 263 2616 888
2401 3 382 2353 1010
2401 4 372 2653 917
2401 5 367 2600 958
2402 0 364 2526 898
2402 1 307 2563 904
2402 2 262 2617 892
2402 3 382 2329 1010
2402 4 372 2653 917
2402 5 367 2597 961
2403 0 364 2520 898
2403 1 306 2563 907
2403 2 262 2616 889
2403 3 381 2393 1011
2403 4 372 2654 914
2403 5 367 2584 958
2404 0 364 2485 901
2404 1 306 2564 907
2404 2 262 2617 892
2404 3 381 2356 1010
2404 4 372 2653 917
2404 5 367 2594 958
2405 0 364 2560 901
2405 1 307 2563 904
2405 2 262 2617 891
2405 3 382 2345 1010
2405 4 372 2653 915
2405 5 367 2623 958
2406 0 364 2544 898
2406 1 307 2562 907
2406 2 262 2618 891
2406 3 382 2363 1011
2406 4 372 2654 917
2406 5 367 2582 962
2407 0 364 2516 901
2407 1 307 2564 904
2407 2 262 2616 892
2407 3 382 2396 1010
2407 4 372 2653 917
2407 5 367 2568 960
2408 0 364 2543 897
2408 1 307 2562 904
2408 2 262 2616 893
2408 3 381 2386 1011
2408 4 372 2652 918
2408 5 367 2599 958
2409 0 364 2512 898
2409 1 307 2562 904
2409 2 262 2617 892
2409 3 382 2413 1010
2409 4 372 2653 917
2409 5 367 2503 960
2410 0 364 2438 898
2410 1 307 2563 904
2410 2 262 2617 892
2410 3 382 2362 1011
2410 4 372 2653 918
2410 5 367 2577 960
2411 0 364 2532 897
2411 1 307 2564 904
2411 2 262 2616 891
2411 3 381 2377 1011
2411 4 372 2653 917
2411 5 367 2560 960
2412 0 364 2499 901
2412 1 307 2563 904
2412 2 262 2618 889
2412 3 382 2380 1010
2412 4 372 2653 917
2412 5 367 2585 960
2413 0 364 2518 897
2413 1 307 2563 907
2413 2 262 2617 893
2413 3 381 2393 1010
2413 4 372 2653 917
2413 5 367 2546 958
2414 0 364 2605 901
2414 1 307 2563 904
2414 2 262 2618 892
2414 3 382 2346 1011
2414 4 372 2653 917
2414 5 367 2582 960
2415 0 364 2530 898
2415 1 307 2564 904
2415 2 262 2616 891
2415 3 382 2345 1010
2415 4 372 2653 917
2415 5 367 2612 958
2416 0 364 2507 897
2416 1 306 2562 904
2416 2 262 2616 891
2416 3 381 2390 1010
2416 4 372 2653 919
2416 5 367 2601 960
2417 0 364 2548 889
2417 1 307 2562 904
2417 2 262 2617 891
2417 3 382 2359 1009
2417 4 372 2653 915
2417 5 367 2621 960
2418 0 365 2489 901
2418 1 307 2564 904
2418 2 262 2616 889
2418 3 382 2411 1011
2418 4 372 2653 917
2418 5 367 2589 959
2419 0 364 2492 898
2419 1 306 2563 907
2419 2 262 2616 891
2419 3 381 2330 1010
2419 4 372 2653 917
2419 5 367 2612 960
2420 0 364 2489 897
2420 1 306 2564 904
2420 2 262 2616 892
2420 3 382 2378 1010
2420 4 372 2653 914
2420 5 367 2573 958
2421 0 364 2513 898
2421 1 307 2564 907
2421 2 262 2617 891
2421 3 382 2372 1010
2421 4 372 2653 918
2421 5 367 2592 959
2422 0 364 2528 898
2422 1 306 2564 907
2422 2 262 2616 889
2422 3 382 2397 1010
2422 4 372 2653 917
2422 5 367 2615 958
2423 0 364 2515 897
2423 1 307 2564 904
2423 2 262 2617 891
2423 3 382 2345 1010
2423 4 372 2653 917
2423 5 367 2594 958
2424 0 364 2521 897
2424 1 306 2564 907
2424 2 262 2618 891
2424 3 382 2395 1010
2424 4 372 2653 917
2424 5 367 2550 958
2425 0 364 2485 901
2425 1 306 2563 907
2425 2 262 2616 892
2425 3 381 2414 1009
2425 4 372 2654 917
2425 5 367 2563 960
2426 0 364 2565 901
2426 1 306 2564 907
2426 2 262 2616 891
2426 3 381 2409 1010
2426 4 372 2653 917
2426 5 367 2567 958
2427 0 364 2572 898
2427 1 306 2563 904
2427 2 262 2617 892
2427 3 381 2365 1010
2427 4 371 2652 918
2427 5 367 2598 962
2428 0 364 2583 898
2428 1 307 2562 904
2428 2 262 2617 891
2428 3 382 2331 1010
2428 4 372 2652 918
2428 5 367 2588 958
2429 0 364 2490 898
2429 1 307 2563 907
2429 2 262 2618 891
2429 3 382 2355 1010
2429 4 372 2653 918
2429 5 367 2586 960
2430 0 364 2539 897
2430 1 307 2564 904
2430 2 262 2617 891
2430 3 382 2379 1010
2430 4 372 2653 917
2430 5 367 2617 960
2431 0 364 2533 898
2431 1 307 2563 904
2431 2 262 2617 892
2431 3 381 2381 1010
2431 4 372 2654 917
2431 5 367 2611 961
2432 0 364 2552 897
2432 1 307 2563 904
2432 2 262 2616 889
2432 3 382 2383 1011
2432 4 372 2653 918
2432 5 367 2582 958
2433 0 364 2517 898
2433 1 307 2564 904
2433 2 262 2617 891
2433 3 382 2386 1010
2433 4 371 2653 917
2433 5 367 2588 958
2434 0 364 2519 901
2434 1 307 2563 907
2434 2 262 2616 891
2434 3 381 2365 1011
2434 4 371 2653 918
2434 5 367 2608 958
2435 0 364 2582 897
2435 1 306 2564 904
2435 2 262 2617 891
2435 3 382 2419 1010
2435 4 372 2652 918
2435 5 367 2586 960
2436 0 364 2526 897
2436 1 306 2563 904
2436 2 262 2617 891
2436 3 382 2385 1011
2436 4 372 2653 918
2436 5 367 2614 958
2437 0 364 2595 899
2437 1 306 2564 907
2437 2 262 2616 891
2437 3 382 2379 1011
2437 4 372 2653 918
2437 5 367 2606 958
2438 0 364 2581 897
2438 1 307 2563 904
2438 2 262 2616 892
2438 3 382 2339 1011
2438 4 372 2653 918
2438 5 367 2568 958
2439 0 364 2516 898
2439 1 307 2562 907
2439 2 263 2616 892
2439 3 381 2408 1010
2439 4 372 2653 918
2439 5 367 2602 960
2440 0 364 2510 898
2440 1 307 1621 904
2440 2 263 2616 888
2440 3 381 2408 1011
2440 4 372 2653 918
2440 5 367 2578 960
2441 0 364 2525 897
2441 1 307 2481 904
2441 2 263 2617 889
2441 3 382 2279 1011
2441 4 372 2653 915
2441 5 367 2533 958
2442 0 364 2492 898
2442 1 307 2564 904
2442 2 263 2616 889
2442 3 382 2340 1011
2442 4 372 2653 918
2442 5 367 2610 960
2443 0 365 2525 901
2443 1 307 2563 904
2443 2 263 2617 891
2443 3 382 2390 1011
2443 4 372 2653 918
2443 5 367 2568 960
2444 0 364 2498 902
2444 1 307 2564 904
2444 2 263 2618 892
2444 3 382 2353 1011
2444 4 372 2653 918
2444 5 367 2602 960
2445 0 364 2528 897
2445 1 307 2563 907
2445 2 263 2616 891
2445 3 382 2401 1011
2445 4 372 2651 917
2445 5 367 2606 960
2446 0 364 2479 901
2446 1 307 2564 904
2446 2 263 2618 891
2446 3 382 2362 1011
2446 4 372 2653 918
2446 5 367 2566 960
2447 0 364 2566 901
2447 1 307 2563 904
2447 2 263 2616 888
2447 3 382 2384 1009
2447 4 372 2653 918
2447 5 367 2624 960
2448 0 364 2487 897
2448 1 307 2564 907
2448 2 263 2616 889
2448 3 382 2386 1010
2448 4 372 2653 918
2448 5 367 2537 962
2449 0 365 2525 898
2449 1 307 2562 904
2449 2 263 2617 889
2449 3 382 2349 1010
2449 4 372 2653 918
2449 5 367 2603 960
2450 0 364 2558 901
2450 1 307 2564 904
2450 2 263 2618 891
2450 3 382 2362 1011
2450 4 372 2653 917
2450 5 367 2563 959
2451 0 364 2549 898
2451 1 307 2563 904
2451 2 263 2616 889
2451 3 382 2336 1011
2451 4 372 2652 918
2451 5 367 2572 958
2452 0 364 2518 901
2452 1 307 2267 904
2452 2 263 2616 892
2452 3 382 2352 1010
2452 4 372 2653 917
2452 5 367 2597 960
2453 0 364 2510 898
2453 1 307 2563 904
2453 2 263 2618 891
2453 3 382 2364 1010
2453 4 371 2653 918
2453 5 367 2608 960
2454 0 364 2548 901
2454 1 307 2564 904
2454 2 263 2617 892
2454 3 382 2390 1010
2454 4 371 2655 918
2454 5 367 2600 959
2455 0 364 2542 901
2455 1 307 2562 904
2455 2 263 2617 891
2455 3 382 2365 1010
2455 4 371 2653 918
2455 5 367 2594 959
2456 0 364 2562 897
2456 1 307 2564 904
2456 2 263 2617 892
2456 3 382 2398 1010
2456 4 372 2652 918
2456 5 367 2604 960
2457 0 364 2506 898
2457 1 307 2563 907
2457 2 263 2616 889
2457 3 382 2412 1010
2457 4 372 2653 918
2457 5 367 2598 958
2458 0 364 2514 898
2458 1 307 2562 907
2458 2 263 2618 892
2458 3 382 2380 1011
2458 4 372 2654 918
2458 5 367 2576 958
2459 0 364 2525 898
2459 1 307 2562 904
2459 2 263 2617 889
2459 3 382 2416 1010
2459 4 372 2653 917
2459 5 367 2551 961
2460 0 364 2537 898
2460 1 307 2562 904
2460 2 263 2617 892
2460 3 382 2373 1011
2460 4 372 2653 918
2460 5 367 2577 958
2461 0 364 2489 898
2461 1 307 2563 907
2461 2 263 2616 891
2461 3 382 2382 1010
2461 4 372 2653 917
2461 5 367 2603 960
2462 0 364 2485 897
2462 1 307 2562 904
2462 2 263 2617 889
2462 3 381 2375 1011
2462 4 372 2653 918
2462 5 367 2530 958
2463 0 365 2570 898
2463 1 307 2563 904
2463 2 263 2616 889
2463 3 382 2383 1011
2463 4 372 2653 918
2463 5 367 2589 958
2464 0 364 2613 898
2464 1 307 2562 904
2464 2 263 2616 889
2464 3 382 2379 1011
2464 4 372 2653 918
2464 5 367 2554 958
2465 0 364 2574 898
2465 1 308 2564 904
2465 2 263 2617 888
2465 3 381 2377 1011
2465 4 371 2653 918
2465 5 367 2617 962
2466 0 364 2531 898
2466 1 307 2564 904
2466 2 263 2618 892
2466 3 382 2397 1011
2466 4 372 2653 918
2466 5 367 2658 960
2467 0 364 2488 897
2467 1 307 2564 904
2467 2 263 2616 889
2467 3 382 2375 1011
2467 4 372 2653 914
2467 5 367 2626 961
2468 0 364 2546 901
2468 1 307 2563 904
2468 2 263 2616 892
2468 3 381 2367 1011
2468 4 372 2653 918
2468 5 367 2644 959
2469 0 364 2538 898
2469 1 308 2561 904
2469 2 263 2617 891
2469 3 382 2400 1010
2469 4 372 2653 918
2469 5 367 2566 960
2470 0 364 2538 898
2470 1 308 2563 904
2470 2 263 2616 891
2470 3 382 2376 1011
2470 4 372 2653 915
2470 5 367 2549 958
2471 0 365 2541 898
2471 1 308 2562 904
2471 2 263 2617 892
2471 3 382 2333 1011
2471 4 372 2653 915
2471 5 367 2552 960
2472 0 364 2491 901
2472 1 308 2564 904
2472 2 263 2617 892
2472 3 382 2345 1011
2472 4 372 2653 919
2472 5 367 2592 960
2473 0 364 2551 901
2473 1 308 2562 904
2473 2 263 2617 892
2473 3 382 2368 1011
2473 4 372 2653 917
2473 5 367 2622 960
2474 0 364 2540 898
2474 1 308 2563 904
2474 2 263 2617 892
2474 3 382 2411 1011
2474 4 372 2653 918
2474 5 367 2594 958
2475 0 364 2580 898
2475 1 308 2562 904
2475 2 263 2618 891
2475 3 382 2376 1011
2475 4 372 2653 917
2475 5 367 2555 960
2476 0 364 2521 898
2476 1 308 2563 904
2476 2 263 2616 891
2476 3 382 2378 1011
2476 4 372 2654 914
2476 5 367 2608 959
2477 0 364 2548 901
2477 1 308 2562 904
2477 2 263 2616 892
2477 3 382 2372 1011
2477 4 372 2653 918
2477 5 367 2600 960
2478 0 364 2574 901
2478 1 308 2564 904
2478 2 263 2616 889
2478 3 382 2371 1011
2478 4 372 2653 914
2478 5 367 2597 960
2479 0 364 2507 901
2479 1 308 2564 904
2479 2 264 2616 891
2479 3 382 2382 1011
2479 4 372 2653 918
2479 5 367 2593 960
2480 0 365 2556 897
2480 1 308 2554 904
2480 2 263 2617 891
2480 3 382 2431 1011
2480 4 371 2653 918
2480 5 367 2559 960
2481 0 364 2529 897
2481 1 308 2563 904
2481 2 263 2616 892
2481 3 382 2400 1011
2481 4 372 2653 917
2481 5 367 2573 960
2482 0 364 2558 898
2482 1 308 2563 904
2482 2 263 2618 891
2482 3 382 2359 1011
2482 4 372 2655 914
2482 5 367 2599 960
2483 0 365 2441 897
2483 1 308 2563 904
2483 2 263 2617 891
2483 3 382 2372 1011
2483 4 372 2653 914
2483 5 367 2566 959
2484 0 364 2490 898
2484 1 308 2564 904
2484 2 263 2616 891
2484 3 382 2427 1011
2484 4 372 2652 917
2484 5 367 2628 958
2485 0 364 2573 897
2485 1 308 2562 907
2485 2 263 2617 888
2485 3 382 2397 1010
2485 4 372 2653 918
2485 5 367 2622 960
2486 0 364 2519 897
2486 1 308 2563 907
2486 2 263 2616 891
2486 3 382 2342 1011
2486 4 372 2653 918
2486 5 367 2568 958
2487 0 364 2495 897
2487 1 308 2563 904
2487 2 264 2617 892
2487 3 382 2353 1011
2487 4 372 2653 917
2487 5 367 2604 960
2488 0 364 2499 898
2488 1 308 2563 904
2488 2 264 2617 891
2488 3 382 2370 1011
2488 4 372 2653 917
2488 5 367 2550 958
2489 0 365 2484 897
2489 1 308 2562 904
2489 2 264 2616 889
2489 3 382 2374 1011
2489 4 372 2653 918
2489 5 367 2590 960
2490 0 365 2529 898
2490 1 308 2561 907
2490 2 264 2616 891
2490 3 382 2375 1011
2490 4 372 2653 918
2490 5 367 2597 958
2491 0 364 2516 898
2491 1 308 2563 904
2491 2 264 2617 891
2491 3 382 2389 1011
2491 4 372 2653 918
2491 5 367 2603 958
2492 0 364 2582 898
2492 1 308 2561 904
2492 2 264 2617 889
2492 3 382 2394 1011
2492 4 372 2653 914
2492 5 367 2601 960
2493 0 365 2493 897
2493 1 308 2562 904
2493 2 264 2616 891
2493 3 382 2301 1011
2493 4 372 2654 918
2493 5 367 2631 959
2494 0 364 2508 898
2494 1 308 2562 904
2494 2 264 2616 891
2494 3 382 2350 1011
2494 4 372 2653 917
2494 5 367 2605 959
2495 0 364 2463 898
2495 1 308 2562 904
2495 2 264 2615 888
2495 3 382 2387 1011
2495 4 372 2653 917
2495 5 367 2606 958
2496 0 364 2538 898
2496 1 308 2562 904
2496 2 264 2616 891
2496 3 382 2403 1011
2496 4 372 2653 914
2496 5 367 2529 958
2497 0 365 2548 898
2497 1 307 2562 907
2497 2 264 2617 891
2497 3 382 2368 1011
2497 4 372 2652 914
2497 5 367 2594 958
2498 0 364 2567 898
2498 1 308 2562 904
2498 2 264 2617 889
2498 3 382 2359 1011
2498 4 372 2652 918
2498 5 367 2532 959
2499 0 365 2542 897
2499 1 308 2563 907
2499 2 264 2521 891
2499 3 382 2339 1011
2499 4 372 2653 917
2499 5 367 2602 959
2500 0 364 2550 897
2500 1 308 2563 904
2500 2 264 2618 891
2500 3 382 2356 1011
2500 4 372 2654 914
2500 5 367 2586 958
2501 0 364 2559 898
2501 1 308 2563 904
2501 2 264 2618 891
2501 3 382 2403 1011
2501 4 372 2653 914
2501 5 367 2572 960
2502 0 365 2497 898
2502 1 308 2564 907
2502 2 264 2618 888
2502 3 382 2355 1011
2502 4 372 2653 917
2502 5 367 2584 958
2503 0 365 2539 898
2503 1 308 2563 904
2503 2 264 2617 888
2503 3 382 2374 1011
2503 4 372 2653 914
2503 5 367 2587 960
2504 0 365 2517 901
2504 1 308 2562 907
2504 2 264 2617 891
2504 3 382 2368 1011
2504 4 372 2653 914
2504 5 367 2605 959
2505 0 364 2575 898
2505 1 308 2483 907
2505 2 264 2617 891
2505 3 382 2367 1011
2505 4 372 2653 915
